,song_names,song_ids,duration,song_urls,artists,added_at,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
607,ADDICTION,1KDvcAenlzUnGJROL7TJKn,165381,https://open.spotify.com/track/1KDvcAenlzUnGJROL7TJKn,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2rWCIhENZyPVDAeFC0ESWN'}, 'href': 'https://api.spotify.com/v1/artists/2rWCIhENZyPVDAeFC0ESWN', 'id': '2rWCIhENZyPVDAeFC0ESWN', 'name': 'Josh A', 'type': 'artist', 'uri': 'spotify:artist:2rWCIhENZyPVDAeFC0ESWN'}]",2022-01-03T20:32:06Z,0.654,0.59,10,-7.676,0.04,0.282,0.0,0.0963,0.388,164.038
608,Let You Down,52okn5MNA47tk87PeZJLEL,212120,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6fOMl44jA4Sp5b9PpYCkzz'}, 'href': 'https://api.spotify.com/v1/artists/6fOMl44jA4Sp5b9PpYCkzz', 'id': '6fOMl44jA4Sp5b9PpYCkzz', 'name': 'NF', 'type': 'artist', 'uri': 'spotify:artist:6fOMl44jA4Sp5b9PpYCkzz'}]",2022-01-03T18:46:03Z,0.662,0.714,5,-5.68,0.121,0.312,0.0,0.179,0.464,147.997
609,changes,7AFASza1mXqntmGtbxXprO,121886,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/15UsOTVnJzReFVN1VCnxy4'}, 'href': 'https://api.spotify.com/v1/artists/15UsOTVnJzReFVN1VCnxy4', 'id': '15UsOTVnJzReFVN1VCnxy4', 'name': 'XXXTENTACION', 'type': 'artist', 'uri': 'spotify:artist:15UsOTVnJzReFVN1VCnxy4'}]",2022-01-03T06:54:51Z,0.669,0.308,11,-10.068,0.029,0.883,0.0,0.0984,0.52,64.934
610,Everybody Dies In Their Nightmares,3GVkPk8mqxz0itaAriG1L7,95466,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/15UsOTVnJzReFVN1VCnxy4'}, 'href': 'https://api.spotify.com/v1/artists/15UsOTVnJzReFVN1VCnxy4', 'id': '15UsOTVnJzReFVN1VCnxy4', 'name': 'XXXTENTACION', 'type': 'artist', 'uri': 'spotify:artist:15UsOTVnJzReFVN1VCnxy4'}]",2022-01-03T06:39:53Z,0.734,0.57,7,-7.066,0.133,0.847,2.14e-05,0.112,0.689,129.953
611,Hope,2ZRo7axmMPeSVUvDbGkJah,110886,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/15UsOTVnJzReFVN1VCnxy4'}, 'href': 'https://api.spotify.com/v1/artists/15UsOTVnJzReFVN1VCnxy4', 'id': '15UsOTVnJzReFVN1VCnxy4', 'name': 'XXXTENTACION', 'type': 'artist', 'uri': 'spotify:artist:15UsOTVnJzReFVN1VCnxy4'}]",2022-01-03T06:38:11Z,0.592,0.457,9,-6.081,0.0603,0.661,0.000331,0.146,0.225,146.04
612,Jocelyn Flores,7m9OqQk4RVRkw9JJdeAw96,119133,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/15UsOTVnJzReFVN1VCnxy4'}, 'href': 'https://api.spotify.com/v1/artists/15UsOTVnJzReFVN1VCnxy4', 'id': '15UsOTVnJzReFVN1VCnxy4', 'name': 'XXXTENTACION', 'type': 'artist', 'uri': 'spotify:artist:15UsOTVnJzReFVN1VCnxy4'}]",2022-01-03T06:35:49Z,0.872,0.391,0,-9.144,0.242,0.469,4.13e-06,0.297,0.437,134.021
613,End Credits,5xhHy5mpWsCkjo00LYRLSm,240389,https://open.spotify.com/track/5xhHy5mpWsCkjo00LYRLSm,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1t20wYnTiAT0Bs7H1hv9Wt'}, 'href': 'https://api.spotify.com/v1/artists/1t20wYnTiAT0Bs7H1hv9Wt', 'id': '1t20wYnTiAT0Bs7H1hv9Wt', 'name': 'EDEN', 'type': 'artist', 'uri': 'spotify:artist:1t20wYnTiAT0Bs7H1hv9Wt'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/04Y8tvC7J3R2k5iz73Zk0V'}, 'href': 'https://api.spotify.com/v1/artists/04Y8tvC7J3R2k5iz73Zk0V', 'id': '04Y8tvC7J3R2k5iz73Zk0V', 'name': 'Leah Kelly', 'type': 'artist', 'uri': 'spotify:artist:04Y8tvC7J3R2k5iz73Zk0V'}]",2022-01-03T06:10:18Z,0.434,0.505,0,-5.104,0.143,0.589,0.0,0.0859,0.313,171.346
614,1+1 2+2,6OauGB45Rw2tS7z4zrHawu,192000,https://open.spotify.com/track/6OauGB45Rw2tS7z4zrHawu,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0JFKmdLuTj0yZi9P05a85X'}, 'href': 'https://api.spotify.com/v1/artists/0JFKmdLuTj0yZi9P05a85X', 'id': '0JFKmdLuTj0yZi9P05a85X', 'name': 'Teflon Sega', 'type': 'artist', 'uri': 'spotify:artist:0JFKmdLuTj0yZi9P05a85X'}]",2022-01-03T06:07:19Z,0.63,0.557,1,-6.418,0.0416,0.0437,0.0,0.262,0.334,82.506
615,NUMB,1BPBwKueIEMnUcbbs2te7B,112500,https://open.spotify.com/track/1BPBwKueIEMnUcbbs2te7B,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0OEYE03fBF2VoTBxGuaUxL'}, 'href': 'https://api.spotify.com/v1/artists/0OEYE03fBF2VoTBxGuaUxL', 'id': '0OEYE03fBF2VoTBxGuaUxL', 'name': 'Chri$tian Gate$', 'type': 'artist', 'uri': 'spotify:artist:0OEYE03fBF2VoTBxGuaUxL'}]",2022-01-03T05:52:26Z,0.682,0.598,8,-5.694,0.264,0.0575,0.0,0.299,0.823,103.791
616,Sunshine,5r43qanLhUCdBj8HN3fa6B,163854,https://open.spotify.com/track/5r43qanLhUCdBj8HN3fa6B,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5Pwc4xIPtQLFEnJriah9YJ'}, 'href': 'https://api.spotify.com/v1/artists/5Pwc4xIPtQLFEnJriah9YJ', 'id': '5Pwc4xIPtQLFEnJriah9YJ', 'name': 'OneRepublic', 'type': 'artist', 'uri': 'spotify:artist:5Pwc4xIPtQLFEnJriah9YJ'}]",2021-12-31T21:08:45Z,0.697,0.875,5,-4.621,0.034,0.137,0.0,0.28,0.774,140.069
617,In the Water - MASS AVE Remix,1DZvKSTYG8wwnlQ4799FfU,168247,https://open.spotify.com/track/1DZvKSTYG8wwnlQ4799FfU,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4VmI5ZXt5FnlYIA8xHCLGH'}, 'href': 'https://api.spotify.com/v1/artists/4VmI5ZXt5FnlYIA8xHCLGH', 'id': '4VmI5ZXt5FnlYIA8xHCLGH', 'name': 'CAL', 'type': 'artist', 'uri': 'spotify:artist:4VmI5ZXt5FnlYIA8xHCLGH'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4qwWAq7xxvqu4BRbluiLz8'}, 'href': 'https://api.spotify.com/v1/artists/4qwWAq7xxvqu4BRbluiLz8', 'id': '4qwWAq7xxvqu4BRbluiLz8', 'name': 'Mass Ave', 'type': 'artist', 'uri': 'spotify:artist:4qwWAq7xxvqu4BRbluiLz8'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3ApUX1o6oSz321MMECyIYd'}, 'href': 'https://api.spotify.com/v1/artists/3ApUX1o6oSz321MMECyIYd', 'id': '3ApUX1o6oSz321MMECyIYd', 'name': 'Quinn XCII', 'type': 'artist', 'uri': 'spotify:artist:3ApUX1o6oSz321MMECyIYd'}]",2021-12-28T19:42:50Z,0.671,0.7,4,-6.675,0.0488,0.017,1.42e-05,0.351,0.316,97.077
618,snowflake (feat. Jaden & Sarcastic Sounds),7KW1AtQKFToSoF1kmyk2wE,187500,https://open.spotify.com/track/7KW1AtQKFToSoF1kmyk2wE,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6bmlMHgSheBauioMgKv2tn'}, 'href': 'https://api.spotify.com/v1/artists/6bmlMHgSheBauioMgKv2tn', 'id': '6bmlMHgSheBauioMgKv2tn', 'name': 'Powfu', 'type': 'artist', 'uri': 'spotify:artist:6bmlMHgSheBauioMgKv2tn'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0xOeVMOz2fVg5BJY3N6akT'}, 'href': 'https://api.spotify.com/v1/artists/0xOeVMOz2fVg5BJY3N6akT', 'id': '0xOeVMOz2fVg5BJY3N6akT', 'name': 'Jaden', 'type': 'artist', 'uri': 'spotify:artist:0xOeVMOz2fVg5BJY3N6akT'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1bq8rqNnfrojn0OSAfeNXJ'}, 'href': 'https://api.spotify.com/v1/artists/1bq8rqNnfrojn0OSAfeNXJ', 'id': '1bq8rqNnfrojn0OSAfeNXJ', 'name': 'Sarcastic Sounds', 'type': 'artist', 'uri': 'spotify:artist:1bq8rqNnfrojn0OSAfeNXJ'}]",2021-12-27T00:36:18Z,0.419,0.408,9,-10.899,0.25,0.95,0.0,0.35,0.502,62.829
619,ill come back to you (feat. Sarcastic Sounds & Rxseboy),1DoECePnMuLtpLQSCZqwtK,134881,https://open.spotify.com/track/1DoECePnMuLtpLQSCZqwtK,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6bmlMHgSheBauioMgKv2tn'}, 'href': 'https://api.spotify.com/v1/artists/6bmlMHgSheBauioMgKv2tn', 'id': '6bmlMHgSheBauioMgKv2tn', 'name': 'Powfu', 'type': 'artist', 'uri': 'spotify:artist:6bmlMHgSheBauioMgKv2tn'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1bq8rqNnfrojn0OSAfeNXJ'}, 'href': 'https://api.spotify.com/v1/artists/1bq8rqNnfrojn0OSAfeNXJ', 'id': '1bq8rqNnfrojn0OSAfeNXJ', 'name': 'Sarcastic Sounds', 'type': 'artist', 'uri': 'spotify:artist:1bq8rqNnfrojn0OSAfeNXJ'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1ScHz7wPPxVTEKsc9g3Z0c'}, 'href': 'https://api.spotify.com/v1/artists/1ScHz7wPPxVTEKsc9g3Z0c', 'id': '1ScHz7wPPxVTEKsc9g3Z0c', 'name': 'Rxseboy', 'type': 'artist', 'uri': 'spotify:artist:1ScHz7wPPxVTEKsc9g3Z0c'}]",2021-12-27T00:33:53Z,0.652,0.483,8,-9.964,0.291,0.658,0.0,0.393,0.372,75.987
620,I'm So Good at Lying (feat. Powfu & Thomas Reid),0tW3SDJmTyS3is8QXQ4z1q,134512,https://open.spotify.com/track/0tW3SDJmTyS3is8QXQ4z1q,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1ScHz7wPPxVTEKsc9g3Z0c'}, 'href': 'https://api.spotify.com/v1/artists/1ScHz7wPPxVTEKsc9g3Z0c', 'id': '1ScHz7wPPxVTEKsc9g3Z0c', 'name': 'Rxseboy', 'type': 'artist', 'uri': 'spotify:artist:1ScHz7wPPxVTEKsc9g3Z0c'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6bmlMHgSheBauioMgKv2tn'}, 'href': 'https://api.spotify.com/v1/artists/6bmlMHgSheBauioMgKv2tn', 'id': '6bmlMHgSheBauioMgKv2tn', 'name': 'Powfu', 'type': 'artist', 'uri': 'spotify:artist:6bmlMHgSheBauioMgKv2tn'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0dcxj82ddksd6tDDcJgbqo'}, 'href': 'https://api.spotify.com/v1/artists/0dcxj82ddksd6tDDcJgbqo', 'id': '0dcxj82ddksd6tDDcJgbqo', 'name': 'Thomas Reid', 'type': 'artist', 'uri': 'spotify:artist:0dcxj82ddksd6tDDcJgbqo'}]",2021-12-27T00:29:41Z,0.864,0.564,0,-8.54,0.059,0.399,0.000746,0.397,0.401,134.983
621,cheers (with Wiz Khalifa),41uMT21Z2Sts6UNsz19ZH5,201009,https://open.spotify.com/track/41uMT21Z2Sts6UNsz19ZH5,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2cFrymmkijnjDg9SS92EPM'}, 'href': 'https://api.spotify.com/v1/artists/2cFrymmkijnjDg9SS92EPM', 'id': '2cFrymmkijnjDg9SS92EPM', 'name': 'blackbear', 'type': 'artist', 'uri': 'spotify:artist:2cFrymmkijnjDg9SS92EPM'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/137W8MRPWKqSmrBGDBFSop'}, 'href': 'https://api.spotify.com/v1/artists/137W8MRPWKqSmrBGDBFSop', 'id': '137W8MRPWKqSmrBGDBFSop', 'name': 'Wiz Khalifa', 'type': 'artist', 'uri': 'spotify:artist:137W8MRPWKqSmrBGDBFSop'}]",2021-12-23T22:27:29Z,0.795,0.642,9,-4.431,0.0288,0.0509,0.0,0.17,0.669,97.999
622,death bed (coffee for your head),7eJMfftS33KTjuF7lTsMCx,173333,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6bmlMHgSheBauioMgKv2tn'}, 'href': 'https://api.spotify.com/v1/artists/6bmlMHgSheBauioMgKv2tn', 'id': '6bmlMHgSheBauioMgKv2tn', 'name': 'Powfu', 'type': 'artist', 'uri': 'spotify:artist:6bmlMHgSheBauioMgKv2tn'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/35l9BRT7MXmM8bv2WDQiyB'}, 'href': 'https://api.spotify.com/v1/artists/35l9BRT7MXmM8bv2WDQiyB', 'id': '35l9BRT7MXmM8bv2WDQiyB', 'name': 'beabadoobee', 'type': 'artist', 'uri': 'spotify:artist:35l9BRT7MXmM8bv2WDQiyB'}]",2021-12-23T21:29:52Z,0.726,0.431,8,-8.765,0.135,0.731,0.0,0.696,0.348,144.026
623,Peanut Butter Waffles,1qRabaD5y56JZzQSm4qB0n,193600,https://open.spotify.com/track/1qRabaD5y56JZzQSm4qB0n,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1PDE2MIJ4M6uvFJDrslazf'}, 'href': 'https://api.spotify.com/v1/artists/1PDE2MIJ4M6uvFJDrslazf', 'id': '1PDE2MIJ4M6uvFJDrslazf', 'name': 'Ryan Caraveo', 'type': 'artist', 'uri': 'spotify:artist:1PDE2MIJ4M6uvFJDrslazf'}]",2021-12-23T06:39:26Z,0.688,0.592,1,-8.759,0.0347,0.352,3.31e-06,0.11,0.394,149.998
624,Fell Too Far,3wT2sBMJHXCkSexVBBhrCH,225192,https://open.spotify.com/track/3wT2sBMJHXCkSexVBBhrCH,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6kFCeHJQ1sK1fgBrqMK3G9'}, 'href': 'https://api.spotify.com/v1/artists/6kFCeHJQ1sK1fgBrqMK3G9', 'id': '6kFCeHJQ1sK1fgBrqMK3G9', 'name': 'Nick Bonin', 'type': 'artist', 'uri': 'spotify:artist:6kFCeHJQ1sK1fgBrqMK3G9'}]",2021-12-19T07:36:14Z,0.757,0.645,5,-7.349,0.211,0.0683,0.0,0.0714,0.509,145.092
625,STILL BREATHING,6p7ulaEnhp6V849QJnEnyj,180106,https://open.spotify.com/track/6p7ulaEnhp6V849QJnEnyj,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0vRvGUQVUjytro0xpb26bs'}, 'href': 'https://api.spotify.com/v1/artists/0vRvGUQVUjytro0xpb26bs', 'id': '0vRvGUQVUjytro0xpb26bs', 'name': 'Arizona Zervas', 'type': 'artist', 'uri': 'spotify:artist:0vRvGUQVUjytro0xpb26bs'}]",2021-12-19T07:09:54Z,0.605,0.573,0,-6.228,0.0304,0.133,0.0,0.0764,0.568,169.934
626,SNOWMAN,1uU0Q4JrDzgqWK1QWXccwb,183594,https://open.spotify.com/track/1uU0Q4JrDzgqWK1QWXccwb,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0vRvGUQVUjytro0xpb26bs'}, 'href': 'https://api.spotify.com/v1/artists/0vRvGUQVUjytro0xpb26bs', 'id': '0vRvGUQVUjytro0xpb26bs', 'name': 'Arizona Zervas', 'type': 'artist', 'uri': 'spotify:artist:0vRvGUQVUjytro0xpb26bs'}]",2021-12-19T07:06:49Z,0.705,0.566,11,-6.993,0.046,0.205,0.0,0.12,0.429,140.035
627,let you,5OJmt1xiOHZJGx8wTUAjEC,151724,https://open.spotify.com/track/5OJmt1xiOHZJGx8wTUAjEC,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6ASri4ePR7RlsvIQgWPJpS'}, 'href': 'https://api.spotify.com/v1/artists/6ASri4ePR7RlsvIQgWPJpS', 'id': '6ASri4ePR7RlsvIQgWPJpS', 'name': 'iann dior', 'type': 'artist', 'uri': 'spotify:artist:6ASri4ePR7RlsvIQgWPJpS'}]",2021-12-18T22:33:22Z,0.593,0.848,7,-5.059,0.0888,0.241,0.0,0.139,0.7,170.202
628,Six Shooter,7cMECL3ApskseQxsXJq3Ii,219800,https://open.spotify.com/track/7cMECL3ApskseQxsXJq3Ii,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1wnrdpW8B0rNCtX5uOSIVL'}, 'href': 'https://api.spotify.com/v1/artists/1wnrdpW8B0rNCtX5uOSIVL', 'id': '1wnrdpW8B0rNCtX5uOSIVL', 'name': 'Coyote Kisses', 'type': 'artist', 'uri': 'spotify:artist:1wnrdpW8B0rNCtX5uOSIVL'}]",2021-12-18T04:20:53Z,0.515,0.941,10,-4.902,0.0846,0.000216,0.000283,0.388,0.914,161.923
629,iSpy (feat. Kodak Black),3CLd7BfvgsBwBUI8kwFLU6,227778,https://open.spotify.com/track/3CLd7BfvgsBwBUI8kwFLU6,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4qBgvVog0wzW75IQ48mU7v'}, 'href': 'https://api.spotify.com/v1/artists/4qBgvVog0wzW75IQ48mU7v', 'id': '4qBgvVog0wzW75IQ48mU7v', 'name': 'KYLE', 'type': 'artist', 'uri': 'spotify:artist:4qBgvVog0wzW75IQ48mU7v'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/46SHBwWsqBkxI7EeeBEQG7'}, 'href': 'https://api.spotify.com/v1/artists/46SHBwWsqBkxI7EeeBEQG7', 'id': '46SHBwWsqBkxI7EeeBEQG7', 'name': 'Kodak Black', 'type': 'artist', 'uri': 'spotify:artist:46SHBwWsqBkxI7EeeBEQG7'}]",2021-12-16T07:27:49Z,0.776,0.724,7,-4.874,0.216,0.455,0.0,0.109,0.677,74.987
630,Perfect,77cj905zkxzZ0BOUaMd9SM,214465,https://open.spotify.com/track/77cj905zkxzZ0BOUaMd9SM,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4qBgvVog0wzW75IQ48mU7v'}, 'href': 'https://api.spotify.com/v1/artists/4qBgvVog0wzW75IQ48mU7v', 'id': '4qBgvVog0wzW75IQ48mU7v', 'name': 'KYLE', 'type': 'artist', 'uri': 'spotify:artist:4qBgvVog0wzW75IQ48mU7v'}]",2021-12-16T07:24:48Z,0.786,0.653,9,-8.399,0.271,0.054,0.00171,0.129,0.562,124.0
631,Sunroof,3RfTeIrWS8LNrfHYwechtt,163025,https://open.spotify.com/track/3RfTeIrWS8LNrfHYwechtt,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7qmpXeNz2ojlMl2EEfkeLs'}, 'href': 'https://api.spotify.com/v1/artists/7qmpXeNz2ojlMl2EEfkeLs', 'id': '7qmpXeNz2ojlMl2EEfkeLs', 'name': 'Nicky Youre', 'type': 'artist', 'uri': 'spotify:artist:7qmpXeNz2ojlMl2EEfkeLs'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/38PzLQE4GW8o7A18oGhi0x'}, 'href': 'https://api.spotify.com/v1/artists/38PzLQE4GW8o7A18oGhi0x', 'id': '38PzLQE4GW8o7A18oGhi0x', 'name': 'dazy', 'type': 'artist', 'uri': 'spotify:artist:38PzLQE4GW8o7A18oGhi0x'}]",2021-12-11T21:04:30Z,0.768,0.716,10,-5.11,0.0404,0.35,0.0,0.15,0.841,131.43
632,Zoning Out,2j5Wq9YmuPETRJjsnsfAYa,180400,https://open.spotify.com/track/2j5Wq9YmuPETRJjsnsfAYa,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Cd373x8qzC7SNUg5IToqp'}, 'href': 'https://api.spotify.com/v1/artists/1Cd373x8qzC7SNUg5IToqp', 'id': '1Cd373x8qzC7SNUg5IToqp', 'name': 'BoyWithUke', 'type': 'artist', 'uri': 'spotify:artist:1Cd373x8qzC7SNUg5IToqp'}]",2021-12-10T21:46:24Z,0.835,0.218,4,-16.913,0.427,0.975,0.00209,0.148,0.731,164.912
633,In My Head,5jfkhjOOHwuZeNQ9hpIEYE,114285,https://open.spotify.com/track/5jfkhjOOHwuZeNQ9hpIEYE,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3mpOt39mUD754Q7aZ725KH'}, 'href': 'https://api.spotify.com/v1/artists/3mpOt39mUD754Q7aZ725KH', 'id': '3mpOt39mUD754Q7aZ725KH', 'name': 'Unodavid', 'type': 'artist', 'uri': 'spotify:artist:3mpOt39mUD754Q7aZ725KH'}]",2021-12-10T19:26:17Z,0.543,0.61,9,-7.646,0.0646,0.205,0.0,0.133,0.101,177.999
634,Girl Of My Dreams (with SUGA of BTS),7DF8lvLdV3htIbuTWpc7lR,226149,https://open.spotify.com/track/7DF8lvLdV3htIbuTWpc7lR,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4MCBfE4596Uoi2O4DtmEMz'}, 'href': 'https://api.spotify.com/v1/artists/4MCBfE4596Uoi2O4DtmEMz', 'id': '4MCBfE4596Uoi2O4DtmEMz', 'name': 'Juice WRLD', 'type': 'artist', 'uri': 'spotify:artist:4MCBfE4596Uoi2O4DtmEMz'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0ebNdVaOfp6N0oZ1guIxM8'}, 'href': 'https://api.spotify.com/v1/artists/0ebNdVaOfp6N0oZ1guIxM8', 'id': '0ebNdVaOfp6N0oZ1guIxM8', 'name': 'SUGA', 'type': 'artist', 'uri': 'spotify:artist:0ebNdVaOfp6N0oZ1guIxM8'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3Nrfpe0tUJi4K4DXYWgMUX'}, 'href': 'https://api.spotify.com/v1/artists/3Nrfpe0tUJi4K4DXYWgMUX', 'id': '3Nrfpe0tUJi4K4DXYWgMUX', 'name': 'BTS', 'type': 'artist', 'uri': 'spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX'}]",2021-12-10T19:03:09Z,0.603,0.771,9,-6.336,0.0627,0.194,0.0,0.13,0.332,139.988
635,Relocate,1AtC4WzAiT2RoDEkGknqMT,208188,https://open.spotify.com/track/1AtC4WzAiT2RoDEkGknqMT,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4MCBfE4596Uoi2O4DtmEMz'}, 'href': 'https://api.spotify.com/v1/artists/4MCBfE4596Uoi2O4DtmEMz', 'id': '4MCBfE4596Uoi2O4DtmEMz', 'name': 'Juice WRLD', 'type': 'artist', 'uri': 'spotify:artist:4MCBfE4596Uoi2O4DtmEMz'}]",2021-12-10T18:50:43Z,0.706,0.59,10,-6.403,0.0619,0.114,0.0,0.128,0.462,82.973
636,Not Enough,59NTlSZN6G2eCs4jcf46C0,171829,https://open.spotify.com/track/59NTlSZN6G2eCs4jcf46C0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4MCBfE4596Uoi2O4DtmEMz'}, 'href': 'https://api.spotify.com/v1/artists/4MCBfE4596Uoi2O4DtmEMz', 'id': '4MCBfE4596Uoi2O4DtmEMz', 'name': 'Juice WRLD', 'type': 'artist', 'uri': 'spotify:artist:4MCBfE4596Uoi2O4DtmEMz'}]",2021-12-10T18:45:55Z,0.693,0.715,7,-6.108,0.049,0.00369,2.86e-06,0.205,0.323,90.006
637,Burn,0QwKxajohg1rAMMmv1AWe1,217222,https://open.spotify.com/track/0QwKxajohg1rAMMmv1AWe1,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4MCBfE4596Uoi2O4DtmEMz'}, 'href': 'https://api.spotify.com/v1/artists/4MCBfE4596Uoi2O4DtmEMz', 'id': '4MCBfE4596Uoi2O4DtmEMz', 'name': 'Juice WRLD', 'type': 'artist', 'uri': 'spotify:artist:4MCBfE4596Uoi2O4DtmEMz'}]",2021-12-10T18:11:07Z,0.354,0.475,1,-9.333,0.0425,0.149,0.034,0.21,0.0393,114.975
638,Fighting Demons,0440JCJyIAmINA8KcYgFb5,200628,https://open.spotify.com/track/0440JCJyIAmINA8KcYgFb5,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4MCBfE4596Uoi2O4DtmEMz'}, 'href': 'https://api.spotify.com/v1/artists/4MCBfE4596Uoi2O4DtmEMz', 'id': '4MCBfE4596Uoi2O4DtmEMz', 'name': 'Juice WRLD', 'type': 'artist', 'uri': 'spotify:artist:4MCBfE4596Uoi2O4DtmEMz'}]",2021-12-10T16:05:17Z,0.707,0.67,7,-6.328,0.257,0.0813,0.0,0.098,0.235,163.099
639,Loafers,0jcPxc7Fme2oYb2MfFkOy6,215394,https://open.spotify.com/track/0jcPxc7Fme2oYb2MfFkOy6,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Cd373x8qzC7SNUg5IToqp'}, 'href': 'https://api.spotify.com/v1/artists/1Cd373x8qzC7SNUg5IToqp', 'id': '1Cd373x8qzC7SNUg5IToqp', 'name': 'BoyWithUke', 'type': 'artist', 'uri': 'spotify:artist:1Cd373x8qzC7SNUg5IToqp'}]",2021-12-10T03:31:41Z,0.652,0.649,1,-9.143,0.335,0.544,0.0,0.118,0.557,100.465
640,@ my worst,0mHGftgYtmpH4y17T3VZ2E,191364,https://open.spotify.com/track/0mHGftgYtmpH4y17T3VZ2E,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2cFrymmkijnjDg9SS92EPM'}, 'href': 'https://api.spotify.com/v1/artists/2cFrymmkijnjDg9SS92EPM', 'id': '2cFrymmkijnjDg9SS92EPM', 'name': 'blackbear', 'type': 'artist', 'uri': 'spotify:artist:2cFrymmkijnjDg9SS92EPM'}]",2021-12-07T02:08:54Z,0.615,0.774,4,-5.152,0.0551,0.0173,0.0,0.15,0.336,136.887
641,MONTERO (Call Me By Your Name),1SC5rEoYDGUK4NfG82494W,137704,https://open.spotify.com/track/1SC5rEoYDGUK4NfG82494W,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7jVv8c5Fj3E9VhNjxT4snq'}, 'href': 'https://api.spotify.com/v1/artists/7jVv8c5Fj3E9VhNjxT4snq', 'id': '7jVv8c5Fj3E9VhNjxT4snq', 'name': 'Lil Nas X', 'type': 'artist', 'uri': 'spotify:artist:7jVv8c5Fj3E9VhNjxT4snq'}]",2021-12-04T03:06:55Z,0.593,0.503,8,-6.725,0.22,0.293,0.0,0.405,0.71,178.781
642,Retroville,4ZrDlWjciVMlIY5FcYjngx,291044,https://open.spotify.com/track/4ZrDlWjciVMlIY5FcYjngx,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3x3jSlhyv5CiCZDZlaTq0M'}, 'href': 'https://api.spotify.com/v1/artists/3x3jSlhyv5CiCZDZlaTq0M', 'id': '3x3jSlhyv5CiCZDZlaTq0M', 'name': 'Pi’erre Bourne', 'type': 'artist', 'uri': 'spotify:artist:3x3jSlhyv5CiCZDZlaTq0M'}]",2021-12-01T23:18:58Z,0.596,0.647,5,-6.283,0.0455,0.0991,0.0,0.247,0.181,139.825
